epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
177,4701.06,0.71569,0.43356,0.00628,0.79193,0.72157,0.79715,0.5875,1.00962,0.92934,0.0149,0.00021471,0.00021471,0.00021471
178,4725.35,0.71619,0.43621,0.00646,0.81363,0.7147,0.80055,0.58394,1.04874,0.93145,0.01616,0.000206458,0.000206458,0.000206458
179,4749.66,0.73484,0.46454,0.00674,0.80711,0.72601,0.80818,0.59301,1.03759,0.92926,0.01551,0.000198206,0.000198206,0.000198206
180,4773.94,0.73474,0.46082,0.00693,0.78736,0.74495,0.80474,0.59037,1.0251,0.9408,0.01506,0.000189955,0.000189955,0.000189955
181,4798.22,0.72664,0.46261,0.00664,0.7796,0.7478,0.80125,0.58538,1.03932,0.94974,0.0151,0.000181703,0.000181703,0.000181703
182,4822.39,0.73021,0.45559,0.00655,0.77716,0.75135,0.80391,0.58962,1.04727,0.95367,0.01551,0.000173451,0.000173451,0.000173451
183,4846.52,0.71908,0.45717,0.00651,0.79259,0.75064,0.80502,0.58717,1.04234,0.95694,0.01514,0.0001652,0.0001652,0.0001652
184,4870.76,0.72601,0.46727,0.00673,0.80399,0.74116,0.8051,0.58634,1.04448,0.96869,0.01539,0.000156948,0.000156948,0.000156948
185,4895.12,0.75219,0.49813,0.00681,0.8013,0.7298,0.7981,0.5831,1.04929,0.9701,0.01549,0.000148696,0.000148696,0.000148696
186,4919.46,0.71446,0.45433,0.00661,0.78872,0.73412,0.79107,0.58157,1.03689,0.98153,0.01489,0.000140445,0.000140445,0.000140445
187,4944.85,0.69283,0.42811,0.00609,0.78142,0.74496,0.79837,0.58636,1.02735,0.96121,0.01498,0.000132193,0.000132193,0.000132193
188,4969.18,0.75544,0.49724,0.00693,0.74162,0.78283,0.8006,0.5932,1.02597,0.93931,0.0149,0.000123941,0.000123941,0.000123941
189,4993.51,0.71384,0.45231,0.00633,0.75943,0.75884,0.79533,0.59595,1.023,0.93735,0.01481,0.00011569,0.00011569,0.00011569
190,5017.89,0.71912,0.46609,0.0068,0.78263,0.75055,0.80876,0.59687,1.03348,0.91384,0.01523,0.000107438,0.000107438,0.000107438
191,5069.42,0.65408,0.35105,0.00915,0.74486,0.76263,0.80021,0.59161,1.05061,0.94018,0.01526,9.91865e-05,9.91865e-05,9.91865e-05
192,5093.24,0.62724,0.34053,0.00871,0.74433,0.78583,0.80517,0.59846,1.04564,0.93648,0.01533,9.09349e-05,9.09349e-05,9.09349e-05
193,5117.17,0.63663,0.34791,0.00864,0.75356,0.7813,0.80952,0.59781,1.0478,0.93696,0.01571,8.26832e-05,8.26832e-05,8.26832e-05
194,5141.1,0.61771,0.337,0.0089,0.74349,0.77904,0.806,0.59801,1.03462,0.95534,0.01479,7.44316e-05,7.44316e-05,7.44316e-05
195,5165.06,0.62627,0.32702,0.00825,0.74859,0.78548,0.80812,0.6054,1.01434,0.94809,0.01453,6.61799e-05,6.61799e-05,6.61799e-05
196,5190.1,0.59412,0.3246,0.00805,0.75401,0.77879,0.80648,0.59944,1.02441,0.95707,0.01488,5.79283e-05,5.79283e-05,5.79283e-05
197,5214.54,0.59169,0.30818,0.00784,0.77573,0.74747,0.80299,0.59665,1.03169,0.94498,0.0154,4.96766e-05,4.96766e-05,4.96766e-05
198,5238.48,0.60233,0.31186,0.00829,0.74751,0.78189,0.80773,0.60057,1.01896,0.93378,0.01499,4.1425e-05,4.1425e-05,4.1425e-05
199,5262.57,0.61501,0.36021,0.00828,0.74311,0.78423,0.80428,0.60177,1.01927,0.93708,0.01487,3.31733e-05,3.31733e-05,3.31733e-05
200,5286.67,0.60402,0.3395,0.00791,0.74742,0.78014,0.80843,0.60331,1.01855,0.928,0.01485,2.49217e-05,2.49217e-05,2.49217e-05
